is_res,normalize,act,n_layers,hidden_nodes,lr,weight_decay,gamma,batch_size,MSE
"
","
", ,D,a,t,a,c,a,s,e,:, ,l,e,f,t,_,r,i,g,h,t,_,b,o,t,h,_,e,n,d,s
False,True,tanh,3,187,0.0015237896860127104,1.326007228048956e-06,0.0036448531472575846,32,0.000947387414922457
False,True,tanh,3,175,0.0025735875708066884,1.1183497331537245e-06,0.00273398356334952,32,0.0007902866696465772
False,True,tanh,3,150,0.0030426915778587606,1.0608853237843626e-06,0.0034729553106621364,32,0.0006734405413187396
False,True,tanh,3,84,0.0031058899013295758,8.741070105978019e-07,0.003508100883811101,32,0.000793978387309034
False,True,tanh,3,148,0.0030065872314222163,1.2791299644128382e-06,0.00334178934996366,32,0.0006980329594105739
False,True,tanh,3,162,0.0022845205657059764,9.373367851564959e-07,0.0037208953110338767,32,0.0007106279469774823
False,True,tanh,3,187,0.0026084090660191245,1.0918005326540444e-06,0.0028810677169983532,32,0.000672609277482583
False,True,tanh,3,175,0.0028360712727290237,1.1021320272250006e-06,0.003223489812743724,32,0.0007573349840834883
False,True,tanh,3,144,0.001967794456352102,1.0213291668434553e-06,0.0030856916790775128,32,0.0008863701801059332
False,True,tanh,3,186,0.002453282935990655,6.900947120500915e-07,0.0035555383618603026,32,0.0006438769746208833
False,True,tanh,3,186,0.003289206400667577,8.36190790644342e-07,0.0037814560198808854,32,0.0006056238169540558
False,True,tanh,3,182,0.0028941930542317707,7.754877232284932e-07,0.0038415931565293744,32,0.0006233058734488421
False,True,tanh,3,121,0.0031902597880257106,6.70628107476341e-07,0.003870377258026293,32,0.0006901223126578372
False,True,tanh,3,181,0.0029456220878504046,7.785715484914302e-07,0.003960299608982493,32,0.0006726252165527385
False,True,tanh,3,168,0.0031315193532512643,7.871408817030363e-07,0.003953901426063024,32,0.0006931377170265975
False,True,tanh,3,183,0.0021820309220058256,5.641112886215079e-07,0.0036149685979827055,32,0.0007352449985006764
False,True,tanh,3,188,0.002675786817286859,7.357736520580106e-07,0.0039815366849232535,32,0.0006749170457069533
False,True,tanh,3,182,0.0028894817123400365,8.028459735245913e-07,0.0040937403628694465,32,0.0006249302143924521
False,True,tanh,3,134,0.002861296321905036,7.663118657134722e-07,0.0039176666822332215,32,0.000577933235052906
False,True,tanh,3,138,0.0033388533832029847,7.237598533846995e-07,0.004050932951101691,32,0.0007130073741418786
False,True,tanh,3,120,0.0029314631570014267,8.421443543951466e-07,0.004220690088655837,32,0.0006050255662454683
False,True,tanh,3,94,0.0029966576710141785,8.404012057715071e-07,0.004063569479600249,32,0.0008039403067082671
False,True,tanh,3,121,0.00345053586793587,6.336858008314194e-07,0.004242701059744692,32,0.0006732213108580897
False,True,tanh,3,118,0.0034734214735881713,6.866110486364711e-07,0.0038256909311060933,64,0.0010366963883252519
False,True,tanh,3,135,0.0029829560679869574,5.661628511491491e-07,0.0041034664345644435,32,0.00067877987346892
False,True,tanh,3,119,0.0034042782250068232,8.879946925701822e-07,0.0036986614610367706,32,0.0006903084895255357
False,True,tanh,3,133,0.002963429318936928,4.744373042145397e-07,0.004337076149476384,32,0.0006815171734562368
False,True,tanh,3,169,0.002925436799336363,5.885704308927749e-07,0.004246072649280585,32,0.0006955375001350386
False,True,tanh,3,83,0.003458689169259324,7.43305716358002e-07,0.004101763541412807,32,0.0008151206540035503
False,True,tanh,3,108,0.002879140319110249,5.900356715145391e-07,0.004512500304178462,32,0.0008020020997519246
False,True,tanh,3,142,0.002480309071642503,6.520717584645875e-07,0.0038628955551424046,32,0.0007283677154893339
False,False,tanh,3,175,0.00338445205313886,9.892179129296193e-07,0.0036263527896576936,128,0.0035065844257071888
False,True,tanh,3,162,0.0028165995084072537,8.181311954346072e-07,0.00392587291733536,32,0.0006026348158406156
False,True,tanh,3,161,0.002517207378666302,7.917843838482585e-07,0.003892159941391473,32,0.0007672772666101365
False,True,tanh,3,184,0.0036453179280124936,9.095157627259707e-07,0.0034918782431036495,32,0.0006243775825085568
False,True,tanh,3,178,0.003732844656008681,9.404478192362228e-07,0.0036314093436226563,32,0.000602036548360695
True,True,tanh,3,216,0.0037559412425190843,9.122290907575233e-07,0.0036269401049683968,32,0.0007488448393369514
False,True,tanh,3,178,0.003594762258904451,8.880103307261855e-07,0.003441207281970786,32,0.0006806026266621649
False,True,tanh,3,186,0.0019303685284354543,1.0958054548827348e-06,0.003678127300325927,32,0.0006990000059863497
False,True,tanh,3,231,0.0035258567310507013,1.1987621703254219e-06,0.004391156086407458,32,0.000733840816560875
False,True,tanh,3,164,0.0015586569230681498,8.920666281284615e-07,0.0037828253994578523,32,0.0010451386354062972
False,True,tanh,3,210,0.002211029049816449,4.463319412468886e-07,0.0033517371348319737,32,0.0007567314632848379
False,True,tanh,3,188,0.003863828057622334,7.951653714635698e-07,0.004211138882948485,32,0.000912271031000925
False,True,tanh,3,163,0.0031469346849456715,9.79365784718142e-07,0.00457423093603271,32,0.0006286280005659948
False,True,tanh,3,161,0.0027876874678459456,1.0207675065704904e-06,0.0035181014903831703,32,0.0008449929405918011
False,True,tanh,3,210,0.0023902545799385456,1.0109682412237302e-06,0.004530361029784579,32,0.0007017763328636307
False,True,tanh,3,179,0.0031080287524416373,8.028976082093894e-07,0.003879133439933893,32,0.0006342312164521975
False,True,tanh,3,234,0.0017906131863317382,1.278724667562464e-06,0.0033043563312458606,32,0.0007070837250638024
False,True,tanh,3,150,0.003258625689402365,1.1404102618335092e-06,0.003745542928661092,32,0.0006444465371232629
False,True,tanh,3,146,0.003932809610806829,1.2544757831196355e-06,0.003750713578704129,32,0.0006719347668365876
False,False,tanh,3,139,0.004129822680280812,1.2890515454925985e-06,0.003879283956468531,32,0.0006714938559943005
False,False,tanh,3,137,0.0041029714773668045,1.4208219335784535e-06,0.0037588025697168227,32,0.0006925196100324689
False,False,sigmoid,3,142,0.003983992927908495,9.0397126787338e-07,0.003922385808412105,64,0.01432713324143577
False,False,tanh,3,100,0.0033618129503508666,1.2509834294736586e-06,0.003733676530551709,128,0.008705559600974962
True,False,tanh,3,158,0.004203806456818685,7.93356125150268e-07,0.004090011943705369,32,0.0012403750230897317
False,False,tanh,3,119,0.0037049092106508064,1.4591827416449323e-06,0.004668514406202669,32,0.000786163731208774
False,False,swish,3,154,0.003181146163781994,9.296697371093549e-07,0.0035842578416256468,32,0.0012555535145558749
False,True,tanh,3,162,0.004582606085334562,1.1621651652668033e-06,0.0038803995291472088,32,0.0006627703185101961
False,True,tanh,3,165,0.0032813439489018195,6.984697127011094e-07,0.004194629548979972,32,0.0005740790336732972
False,True,tanh,3,173,0.0002554581681059501,6.757085578771375e-07,0.004315934121929363,32,0.012880857544417628
False,True,tanh,3,208,0.0031778947610273073,6.865452076327533e-07,0.004724881242948146,32,0.00067238689445428
False,True,tanh,3,164,0.004583265095705799,8.000410327066236e-07,0.00416564448118721,32,0.0016213971893399935
False,True,tanh,3,221,0.0034367244200618507,9.66050909991916e-07,0.003992627369318244,32,0.000933011948460342
False,True,tanh,4,171,0.0029504325601591914,5.577845606933742e-07,0.004174592696016835,32,0.0006607017476333047
False,True,tanh,4,173,0.0030815059199093137,5.814800888537648e-07,0.00436049261705104,32,0.0006179050864159774
False,True,tanh,4,155,0.0030758136822799593,5.02940141193964e-07,0.004303366931742597,32,0.0006605901105382304
False,True,tanh,4,117,0.0030695588618948983,3.845420173562226e-07,0.004350835559007552,32,0.0007886774525436946
False,True,tanh,4,148,0.0029134348483657664,5.818021754689871e-07,0.004185929631360052,32,0.001215064753972757
False,True,tanh,4,176,0.003509519234572149,4.883304380392596e-07,0.004578778801959814,32,0.0007438977764608004
False,True,tanh,4,59,0.00289601728439326,5.017803717201261e-07,0.004372661331344091,32,0.0011636365225197657
False,True,tanh,4,129,0.003469523689573893,6.066796754492363e-07,0.0044752027880415055,32,0.0006293269245993015
False,True,tanh,4,98,0.003188667560240839,5.547029163462752e-07,0.004883438099310664,32,0.0008622193933287448
False,True,tanh,4,129,0.0036951846045894334,6.433593190417009e-07,0.004497452596258151,32,0.0005420766841737303
False,True,tanh,4,122,0.003807154830071404,6.791026690038804e-07,0.0044862192958657465,32,0.0011591526010862967
False,True,tanh,4,78,0.00339386884742634,4.178224017133181e-07,0.004723741835962146,64,0.0017206254308880528
True,True,tanh,4,103,0.004242308234561379,7.050912318721052e-07,0.004275662193093916,32,0.001461998919160134
False,True,sigmoid,4,131,0.0037198231645769464,5.478498256944166e-07,0.0044649325056235,32,0.06410630842299096
False,True,tanh,4,134,0.0027196913433511953,6.693605890865148e-07,0.00402054388688245,128,0.009901679295436089
False,True,tanh,4,140,0.09632898368276162,6.38136047930002e-07,0.004840822872547147,32,0.06375948477781275
False,True,swish,4,155,0.00011714055051161834,8.148538658502565e-07,0.004590239703266931,32,0.06344000110190527
False,True,tanh,4,117,0.0031842044564122443,4.970056118014256e-07,0.004440646425150384,32,0.0007265574869983712
False,True,tanh,4,189,0.004417049179937929,3.766746936290286e-07,0.005100607584362588,32,0.0008095128772158631
False,True,tanh,4,951,0.0021214744252859566,7.846677469031661e-07,0.00411124586122843,32,0.0021328420951885864
False,True,tanh,4,155,0.0008980542977254122,8.98223581909017e-07,0.004257326974823657,32,0.001401556695905559
False,True,tanh,3,170,0.0027235281367873625,6.344572892485426e-07,0.003988034789520456,32,0.0007405030180579723
is_res,normalize,act,n_layers,hidden_nodes,lr,weight_decay,gamma,batch_size,MSE
"
","
", ,D,a,t,a,c,a,s,e,:, ,b,o,t,h,_,e,n,d,s,_,a,l,l
True,True,tanh,1,493,0.0014460123816603554,8.51136950664565e-05,0.003477434234159199,64,0.0016003328904554937
True,False,lrelu,0,286,0.0013711724539639757,1.8071089621641004e-05,0.0010042523177062079,128,0.004657367551364986
False,False,lrelu,2,394,0.00048280921859944736,4.023054941451407e-06,0.007966269849506989,32,0.0013815082578355028
False,False,relu,0,479,0.005394642358024154,5.433705769943225e-06,0.008379090517121518,128,0.0018806265759659013
False,True,lrelu,4,767,0.000299686495856265,0.00025745236713581727,0.006083557609969811,32,0.001348186725802098
True,False,tanh,4,369,0.0037923494036233023,2.0112919542398883e-05,0.002718801145790212,64,0.0008980445853243846
False,False,sigmoid,1,375,0.09456638081401426,0.00034624513020071855,0.005548332236401431,128,0.013559298478309821
True,False,relu,4,80,0.000608180615870525,0.000483086810611149,0.005074031623935541,64,0.005463126204601687
False,False,sigmoid,1,787,0.0006128922426194169,7.499934534365032e-07,0.00334406545999814,64,0.013319970377178691
True,False,tanh,3,476,0.010828520979375363,0.0003884416137986052,0.008361369994270909,32,0.00520750861910495
True,True,swish,3,109,0.00010117097550437598,1.253327519247447e-07,3.6945079067762353e-05,64,0.01695683320485544
False,True,tanh,4,780,0.0089291293140598,3.630817744033969e-05,0.006493974681877028,32,0.060366465680434085
False,True,lrelu,4,995,0.00010151128904271518,4.8900839030536444e-05,0.0037877891710652997,32,0.001094267113041145
True,True,swish,3,1016,0.0001150271876139398,3.113211373441669e-05,0.0031085875802948607,64,0.00870748804182996
False,True,lrelu,4,1011,0.002617111057413362,8.490502946275193e-05,0.0021203238724075424,32,0.004815080998804213
True,True,tanh,3,659,0.00021869559295517742,1.1304331306677927e-05,0.004135797097387583,64,0.0026936835538401882
True,False,lrelu,2,220,0.002096060030488261,2.8896493044488165e-06,0.002222224153040596,32,0.0008263528476647367
True,False,tanh,2,242,0.0033121017579056987,2.819388418405874e-06,0.0020449248464909247,32,0.0007319105914936663
True,False,swish,2,262,0.017793278214600593,1.8564420991748408e-06,0.0016946880812751543,32,0.0015028972702737953
True,False,relu,2,189,0.0021777808940602657,1.345097437653052e-06,0.001356721473927485,32,0.0008294169430587155
True,False,sigmoid,2,175,0.0011093093008561342,7.740417241177571e-06,4.651333248956689e-05,32,0.01430134870323681
True,False,relu,2,212,0.002168085681497435,1.7052201357912462e-06,0.0015231542465239793,32,0.0007073375814011728
True,False,relu,2,42,0.003854738651900122,2.5993194915825676e-06,0.0023708858174144873,32,0.0012368657560593466
True,False,relu,1,258,0.0019734980932847764,8.219290204237203e-07,0.001179263861943052,32,0.0009774754985229087
True,False,relu,2,194,0.0009779461587265034,3.4272221964260097e-06,0.0025676318773422734,32,0.0013418939247562937
True,False,lrelu,1,616,0.00285915420453238,6.493314787280736e-06,0.0044754288998293396,32,0.0010066052368292377
True,False,tanh,3,324,0.006070830342116404,1.138649548262228e-06,0.0019436516375942116,128,0.0026676988510496618
True,False,relu,2,118,0.0017131844969651415,4.5222355493625774e-07,0.0007528373204602325,32,0.0013004680867254438
True,False,tanh,2,201,0.0008055005364417108,2.622330385521892e-06,0.0027989480982586815,32,0.002114141980213985
True,False,lrelu,1,432,0.0014309655439633988,9.745184905496792e-06,0.0018535986143784413,32,0.0012226210906265233
True,False,tanh,3,309,0.0017727456392659386,1.7840690084986775e-06,0.0034926647807588538,128,0.002450787040031076
True,False,relu,2,166,0.002888512221126319,4.070522312390483e-06,0.0014273062105399996,32,0.00067209278822506
True,False,relu,2,135,0.0035235305294186777,4.9250101425614185e-06,0.0007454644504124386,32,0.0007504721211800108
True,False,relu,2,148,0.003331990090221055,4.9169982653982195e-06,0.0007425751452649239,32,0.0006786802087792237
True,False,relu,0,143,0.0011152828523530703,1.3087927729154488e-05,0.001351687170915677,32,0.0028754225535404573
True,False,relu,2,78,0.005284285294953768,4.0716609926189484e-06,0.0008866416100753641,32,0.0007722642751671362
True,False,relu,1,319,0.0013287375355303934,6.5775545148311175e-06,0.0004933277437435268,128,0.0022728020341324247
True,False,relu,3,248,0.0034638361215147866,5.733898448601708e-06,0.0013294585907007762,32,0.0006331562285459022
True,False,relu,3,420,0.0053148888420007446,2.017900547888422e-05,0.0014747198782116624,32,0.0008162473148842795
False,False,relu,3,34,0.002586052258302166,5.063890079669172e-06,0.0006100962798321596,128,0.00389190505214347
True,False,relu,3,550,0.0007340227559037651,1.3933749009010991e-05,0.00295144084733609,32,0.0008321449018084897
True,False,relu,2,242,0.0029942893079721897,3.89456604252838e-06,0.0017422886918267307,32,0.0007315653841549668
True,False,relu,2,350,0.0014859644858529616,9.036895982693808e-06,0.0012982437991561778,32,0.0008215836743197268
True,False,relu,2,281,0.003888327427155874,4.6139103432167014e-06,0.0016619185502612488,32,0.0006464715128577206
True,False,relu,1,163,0.004320072071951641,5.844410947209554e-06,0.0003300869122803032,32,0.0009442983005433827
True,False,sigmoid,1,294,0.007876501787817316,7.381891011148865e-06,0.000874014403884123,32,0.004047729084552297
False,True,relu,2,86,0.004396131556225521,1.8899841626787877e-06,0.002659545940362119,64,0.0009159425668949906
True,False,relu,3,379,0.0071194371022479455,4.3267573112285545e-06,6.19912314479467e-05,32,0.0008442140748554812
True,False,swish,0,512,0.0102642601280119,1.8729806760846557e-05,0.0010717619837167856,32,0.004442902826284606
False,True,relu,2,283,0.0026818270008826654,9.623592563921028e-06,0.002216076785833946,64,0.0008167358487885163
True,False,sigmoid,3,935,0.0020889244378610276,5.442074750618541e-06,0.001599175950683798,32,0.012760317244247116
True,False,relu,2,231,0.0029519979047472828,3.816157702399647e-06,0.001732602369438582,32,0.0006211730051379882
True,False,relu,2,226,0.00415885996253835,3.249911211213867e-06,0.0010964741716768143,32,0.0006241735561283101
True,False,relu,2,161,0.004373628802001797,3.5788350523171444e-06,0.0009708954520458971,32,0.0006887152456531407
True,False,relu,2,233,0.0033975811364476546,2.4386794569786518e-06,0.00042556372681140566,32,0.0006617584789895654
True,False,relu,2,340,0.006546906462310589,2.5592185004350757e-06,0.0003012960892518204,32,0.0006655068218529121
True,True,swish,3,348,0.015162442541519383,2.681859332457332e-06,0.0003032769293634105,32,0.0021539744096164
False,False,relu,2,405,0.006617446335440347,2.216879947846934e-06,0.00026907649409145594,128,0.0008250174504968569
True,False,relu,2,239,0.004899758380889916,1.3331289308287835e-06,0.0005413670615619232,64,0.0012216829394602995
True,False,relu,4,278,0.008848346018990703,3.025954837690524e-06,0.0020239255597425112,32,0.0007156080051045327
True,False,sigmoid,1,216,0.006414584710420144,2.215937288082689e-06,0.0024621602949275985,32,0.004013312791866416
True,False,relu,2,456,0.0037836135315758596,3.7492657577493057e-06,0.0011684079834342858,32,0.0007652027888351973
True,False,relu,2,337,0.0024498099719508937,7.040799356655249e-06,0.0017108988916287888,32,0.0006563799616227597
True,False,relu,2,340,0.002423294823196132,7.607088562597871e-06,2.6301800326120918e-05,32,0.0006677275431534235
True,False,relu,2,267,0.0038185711035686114,6.273445901285423e-06,0.0019498551214538508,32,0.0006875857480857861
True,False,relu,2,370,0.005448205130493844,3.1329957961311464e-06,0.0016791497398648328,32,0.0010090141281175813
True,False,relu,2,302,0.0031762288769880474,1.2534120226171499e-05,0.0010688247306906565,32,0.0007091513763656253
True,True,lrelu,2,237,0.0021636875043216587,8.061489062593738e-06,0.0022421957765237856,32,0.0006908673754242484
True,False,swish,1,206,0.004697760587680621,2.205483468077314e-06,0.0031656440987626526,32,0.0020236590884994193
True,False,relu,3,453,0.0016620776102329873,1.3865133161917153e-06,0.0005490376959088716,32,0.0006419765728296708
False,False,relu,3,592,0.001712735139034745,1.4359244198462438e-06,0.0011589999815255873,64,0.0008565739390847186
True,False,relu,3,480,0.00270475169191719,1.0070285686938455e-06,0.0005626826984737655,32,0.0006019651951058868
True,False,relu,3,475,0.002476703113378048,1.0136364631554085e-06,0.0006658484804422472,32,0.0005097171503398578
True,False,relu,4,472,0.0024835862806032684,9.517445362040069e-07,0.0007649562913468447,32,0.0006378790476457128
True,False,relu,4,477,0.001813221936358719,9.098323734898503e-07,0.0007089166481331266,32,0.0006204562709331667
True,False,relu,4,470,0.0016690951022972677,8.886931547845374e-07,0.0006669022245244577,32,0.000505561029965565
True,False,relu,4,547,0.0012419611288107613,8.816795704273594e-07,0.0007996048134333014,128,0.0010302671464561463
True,False,tanh,4,694,0.0019555343784924987,5.715442580900098e-07,0.0013332781308326744,32,0.0005107690912906377
True,False,tanh,4,717,0.0018541102077745586,5.147322154390664e-07,0.0011972895046608928,32,0.0005051628547701603
True,False,tanh,4,706,0.0014889566927554808,6.371723983232098e-07,0.0010179462096212945,32,0.0003980610478270207
True,False,tanh,4,717,0.0010411178762889139,6.465854773745234e-07,0.00145769030743101,32,0.00042383849552186237
True,False,tanh,4,715,0.0009454200251084732,5.554229759581352e-07,0.001471772161889106,32,0.001327449898707062
True,False,tanh,4,745,0.0015097844962544435,5.849372695974284e-07,0.0009470829316154842,32,0.0004622786185536998
True,False,tanh,4,834,0.0014557687957176962,5.927230137689463e-07,0.0006574781603572212,32,0.00041756200783859534
True,False,tanh,4,815,0.001444728036863078,6.074315110174233e-07,0.000967293681217561,32,0.0005458198338282343
True,False,tanh,4,815,0.001400164203284664,6.509207753853079e-07,0.0013511614062232476,32,0.0004136044449197689
True,True,tanh,4,826,0.0011795874277938066,4.1262326608202475e-07,0.0014184698671469553,32,0.000961936912682055
True,False,tanh,4,735,0.00149316031417625,3.456724354979507e-07,0.0013089360451457568,32,0.0010458714383904768
True,False,tanh,4,667,0.0009792787811234557,6.917676503381869e-07,0.0019497646205637758,32,0.0004820210089806181
False,False,tanh,4,881,0.0009582372013438676,6.821673050248541e-07,0.000922326016647824,128,0.0005345573150854581
True,False,tanh,4,781,0.0007295136816603155,3.050905346026733e-07,0.0019570873209705207,32,0.0005817358242758165
True,False,tanh,4,679,0.001260363698367231,6.788519586025303e-07,0.0013140360986523495,32,0.0005307380603996844
True,False,tanh,4,743,0.0010506545448292783,5.127568559332257e-07,0.0011082595109907834,32,0.0005094469139571102
True,False,tanh,4,747,0.001082385697446406,7.799462561322817e-07,0.001045370311182434,32,0.000901346376327937
True,False,tanh,4,629,0.0008431965155320226,5.218155082641338e-07,0.00016918699102493528,32,0.0013725792984978075
True,False,tanh,4,831,0.0005585490989366873,2.6530644187966705e-07,0.00043652775801364234,32,0.0006261154206060617
True,False,tanh,4,860,0.0015725643550146841,4.559209330058512e-07,0.0007115662625038644,32,0.0006219445787702455
True,False,tanh,4,653,0.0013329171107718694,1.1639945653486907e-06,0.0018932659800650513,32,0.0004642740649047085
True,False,tanh,4,652,0.001331248786794277,4.111430421517696e-07,0.0024059885481390775,32,0.0005144951857000577
True,True,tanh,4,758,0.00113882611947251,7.107212720432156e-07,0.0018587413972191993,64,0.0010319980484070049
True,False,tanh,4,802,0.0009933766253017425,1.2033599784211806e-06,0.0020585714312966103,32,0.00046576709940224817
True,False,tanh,4,710,0.001029918409545468,1.1524559946990127e-06,0.002201784551295479,32,0.00042267698547267057
True,False,tanh,4,800,0.0008239602474852828,1.0943157776396884e-06,0.0027003227560798877,32,0.0005686591020910656
True,False,tanh,4,709,0.00134102468892002,8.208305957163971e-07,0.0021665390202387637,32,0.0004947803852095234
True,False,tanh,4,702,0.0013769395354019816,1.159536841156126e-06,0.002121303882635851,32,0.0003994971227785817
True,False,tanh,4,687,0.0013596875699442219,1.181703430208307e-06,0.002201630923101586,32,0.00036389443778665076
True,False,tanh,4,645,0.0009447288017432425,1.1272657785346444e-06,0.002499654340904838,32,0.0004893047829781823
True,False,tanh,4,594,0.000702254447601855,1.2261849420957435e-06,0.0021049516413227253,32,0.0006469935675329257
False,False,tanh,4,677,0.0006516197069444143,1.5370822658085834e-06,0.00290032241063242,32,0.0006409219078102699
True,False,tanh,4,857,0.0008533961373923854,1.7355254823169265e-06,0.002286215515293918,32,0.001206427467443516
True,False,tanh,4,770,0.0010500462477779934,1.228399278922491e-06,0.0016249510626944537,128,0.0017867286554285548
True,False,tanh,4,663,0.0012099206649475041,6.570608663651077e-07,0.0025258960875394402,32,0.00044368373320481506
True,False,tanh,4,666,0.0013061458524058795,5.975084292234417e-07,0.0018148303891067311,32,0.0004905037915082075
True,False,tanh,4,901,0.0011895620234201772,7.151388843957501e-07,0.0020413096220914667,32,0.0004998976316305307
True,False,tanh,4,698,0.0014035708545864101,7.874116217919442e-07,0.002588325851345375,32,0.0008435835463642174
True,False,tanh,4,604,0.0009318944832843474,1.1110870807553333e-06,0.0023668833201710296,32,0.001168467996863392
True,False,tanh,4,731,0.0015900676187281173,6.563124361967888e-07,0.0015821672812794734,32,0.0004483203763363359
True,False,tanh,4,800,0.0015100100270079462,1.5670763664941294e-06,0.0015655032331193244,32,0.0007943999964627193
True,False,tanh,4,728,0.0016484340802391105,8.963844709521714e-07,0.001756581343692886,64,0.0009559768651545576
True,False,tanh,4,761,0.002010391658975462,1.3552591695606771e-06,0.0015200413324001263,32,0.0006727238358017683
True,True,lrelu,4,694,0.0011692070661937267,1.0252105528797412e-06,0.0022479759828350127,32,0.0004942416952514477
True,False,tanh,4,634,0.0007879606308738578,6.317867020627655e-07,0.0019070157302257642,32,0.0005806547012996696
True,False,tanh,4,678,0.000942683486922352,7.744987218803081e-07,0.002706723573491688,32,0.0005896018375351741
True,False,tanh,4,794,0.0010827193279125897,6.335154354758994e-07,0.0019678190096811842,32,0.0008320836288066735
True,False,tanh,4,730,0.0015314179307217215,1.9345677295955372e-06,0.0021384608540164873,32,0.0006173994898899223
True,False,tanh,4,780,0.0012896902383686421,4.661430816319201e-07,0.0015059377068498522,32,0.0005639281130624992
True,False,sigmoid,4,847,0.001873395100571205,9.560046355714421e-07,0.0024732626087601048,32,0.012112763060885823
True,False,tanh,4,620,0.0007621345205536866,1.222795472873222e-06,0.0029388372961349357,32,0.0005666920818719663
True,False,tanh,4,661,0.0005764428924861272,7.817145040152405e-07,0.0017668718284142505,32,0.0007215749706276312
True,False,tanh,4,756,0.0010534902318851316,3.665625024788047e-07,0.0012555666071074366,32,0.0005020816356346532
False,False,tanh,4,946,0.0022087026777170716,6.026766299257436e-07,0.003084247653713459,32,0.0001781464157780053
False,False,tanh,4,929,0.001726800997932414,5.215661928149884e-07,0.0022668555099945227,32,0.00029687132687578077
False,False,swish,4,967,0.0021959718285339282,5.36081514352522e-07,0.002637203253971747,32,0.00033883375556365415
False,False,swish,4,964,0.0021837834170653865,5.368588772084387e-07,0.0031156841983338256,32,0.0006058311485506785
False,False,swish,4,939,0.0017895445541431837,4.3362457061691924e-07,0.0034297548928115757,32,0.000503345771152368
False,False,swish,4,988,0.002137539740042757,3.7047847469126564e-07,0.0027066539768915627,32,0.0006081782341580992
False,False,swish,4,928,0.0015972091445081832,2.878719302087938e-07,0.0023331704947100974,32,0.0006545575462535519
False,False,tanh,4,981,0.0013919680795625095,4.874326857994497e-07,0.002600833355596449,128,0.0006305775474857095
False,False,tanh,4,909,0.0018782528307220736,6.224083377557209e-07,0.002970033711005551,32,0.0001546220153071508
False,False,tanh,4,1015,0.0022823868968266606,5.901775994900523e-07,0.0024706275823079727,32,0.0013401520417248413
False,False,lrelu,4,875,0.0019280882586423188,3.279057395194377e-07,0.0036472432495326485,64,0.0007190765459519793
False,False,tanh,4,943,0.0017357081947234195,6.292047498796128e-07,0.0029139176771728107,32,6.583420908434063e-05
False,False,tanh,4,910,0.0017636559377570938,6.416174242397233e-07,0.0029949742562672215,32,0.0003538877599326846
False,False,tanh,4,929,0.0018231982937466137,4.1459602714365394e-07,0.003287840290539109,32,0.0002553497193362931
False,False,tanh,4,916,0.0028054986668470563,4.023877958782163e-07,0.0031686092623493377,32,0.0009003605805305858
False,False,tanh,4,952,0.0019310728273793146,2.6525555309693757e-07,0.003035435896426567,32,0.000575882990604258
False,True,tanh,4,894,0.0023623986174112757,4.979620503831492e-07,0.0028890406058517237,32,0.0005741277612540744
False,False,sigmoid,4,971,0.0017907791022779083,8.576507191202985e-07,0.0031771882594942803,32,0.05985504020943776
False,False,tanh,4,912,0.0020718702627676028,4.387968143885901e-07,0.0033627267279546513,32,0.0004988144370855916
False,False,tanh,4,1001,0.0012285060725903507,2.379600149970157e-07,0.0028266419302098223,32,0.00011200327892239883
False,False,swish,4,947,0.0017124217874738236,2.4575203832357656e-07,0.002825366114064505,32,0.0006668499016856594
False,False,tanh,4,964,0.0012350597159752805,2.0877508001422064e-07,0.0027831845506973763,32,0.00032177109036314735
False,False,tanh,4,998,0.0025387270133868226,2.0525154451321428e-07,0.003274819437738219,32,0.0025577808977619676
False,False,tanh,4,1002,0.001426021217190877,2.1487604651148106e-07,0.0035449592837226195,32,0.00047302302961307793
False,False,tanh,4,965,0.0016848436781375631,3.230324946772631e-07,0.0029727039711424912,32,0.00016663381981521218
False,False,tanh,0,960,0.0017736386820087703,3.8291924902659537e-07,0.0029751931954125265,32,0.004528167784096312
False,False,tanh,4,929,0.002324726953706524,3.226344407961848e-07,0.0037234732041696588,32,0.000975248695873505
False,False,tanh,4,891,0.003028201138970717,1.907194486477579e-07,0.002789156698028723,32,0.00022901546720246116
False,False,tanh,4,1023,0.0021223875399256596,2.0645587740058926e-07,0.003361745868345464,32,0.003943232188683604
False,False,tanh,4,886,0.003021840841454297,1.411232721112403e-07,0.002814262008484547,32,0.0001199864411579051
False,False,tanh,4,905,0.0033829395254464877,1.721482347937289e-07,0.0027415033987367964,32,0.004392918378368466
False,False,tanh,4,879,0.002976718083087403,1.811767387084572e-07,0.0028445336101245813,32,0.001144016883287306
False,False,tanh,4,973,0.002778222993486448,1.536448900577248e-07,0.003093505719171853,32,0.00184911285813267
False,False,tanh,4,921,0.001531303570021551,1.0921298746714007e-07,0.003019870011201421,32,0.0001393356547774128
False,False,tanh,4,922,0.0019869481793176797,1.2257397512462667e-07,0.003288382466932104,32,8.878802545593049e-05
False,False,tanh,4,935,0.002105616727640023,1.0945214274954498e-07,0.0033256145145772855,32,8.573825912495546e-05
False,False,tanh,4,940,0.003100763972289697,1.1288923617963467e-07,0.003299009644267887,32,0.003615826647880631
False,False,tanh,4,926,0.002477799937917099,1.343900995390691e-07,0.003791968250734838,32,0.004180253599859254
False,False,tanh,4,891,0.0020012706352253015,1.0091968400285026e-07,0.002913914884937654,128,0.0005250523132978932
